-92.1486179461,29.7688910916,0
-92.0997268077,29.6155542309,0
-92.3083357821,29.5397181235,0
-93.2408268716,29.7849999361,0
-93.8504908033,29.7088179914,0
-93.7966638974,29.9941641278,0
-93.9584728506,29.8166640842,0
-93.8584360094,29.6816270974,0
-94.7541729562,29.3679090569,0
-94.4765908091,29.5588821717,0
-94.7658360393,29.5680541531,0
-94.7570179418,29.7849999361,0
-95.060063808,29.715064018,0
-94.8875090872,29.3852730075,0
-95.1486088922,29.0512451126,0
-96.2120088811,28.4881181779,0
-95.9906818773,28.6510360569,0
-96.6447269807,28.7119361157,0
-96.3999730604,28.4417270259,0
-96.6593088101,28.315209238,0
-96.8003358401,28.4715181539,0
-96.7808358453,28.2413821051,0
-97.1693729331,28.1618001252,0
-97.1441638563,28.0280541192,0
-97.0224998608,28.0316642049,0
-97.1945089197,27.8218001243,0
-97.5170909905,27.8638181021,0
-97.2797268913,27.6561091764,0
-97.4129909379,27.3272911372,0
-97.7693359854,27.4497182212,0
-97.6338909676,27.2525000855,0
-97.42936398,27.2622909866,0
-97.5604088339,26.842082207,0
-97.1407359932,25.9664271268,0
-97.4172268165,25.8433271437,0
-99.1047359415,26.4350001584,0
-99.4586180505,27.0469451413,0
-99.5038999415,27.5680540982,0
-100.281463956,28.2805540915,0
-100.665836076,29.1090271034,0
-101.405008961,29.7727821387,0
-102.301808901,29.8879821781,0
-102.670290944,29.7427730813,0
-103.163690838,28.9840272781,0
-103.374999959,29.0236091396,0
-104.541817881,29.6729181324,0
-104.896526781,30.5662451144,0
-106.209872944,31.4722180415,0
-106.395845918,31.7475001943,0
-108.20861806,31.7833361833,0
-108.208345984,31.3330539732,0
-111.045835967,31.3330539732,0
-114.795227062,32.5005002029,0
-114.719090882,32.7184539936,0
-117.122372966,32.5353270107,0
-117.480827068,33.3274911266,0
-118.108182012,33.756936093,0
-118.400017921,33.749854223,0
-118.530009002,34.0479091687,0
-119.129172924,34.1138821229,0
-119.541672867,34.4141542497,0
-120.605826892,34.5586000904,0
-120.618191037,35.1394359749,0
-121.867626865,36.3153361921,0
-121.851108816,36.9506909925,0
-122.379017843,37.1999910895,0
-122.484308964,37.7899272062,0
-122.005835899,37.4713731428,0
-122.393409068,37.9591640344,0
-121.791527063,38.0683091546,0
-122.365281916,38.1555451532,0
-122.505481987,37.8310360828,0
-122.956390996,38.0580450112,0
-122.807772811,38.0949910994,0
-123.107226864,38.4627732538,0
-123.701517883,38.9304091886,0
-123.772363908,39.7097090948,0
-124.375826908,40.4476999646,0
-124.14306397,40.811936071,0
-124.039991036,41.4277731068,0
-124.52443604,42.8661001521,0
-124.378535939,43.3190181354,0
-124.142782003,43.371691021,0
-124.302490954,43.4005452198,0
-124.115826976,43.725264173,0
-123.871608994,45.5289821833,0
-123.951945849,46.181109172,0
-123.163573035,46.1951911046,0
-123.999999803,46.32360907,0
-124.038745988,46.656654103,0
-123.941246014,46.3929822271,0
-123.940826919,46.6366542114,0
-123.759463991,46.6856271572,0
-124.097500112,46.8613820886,0
-123.801245935,46.9767911727,0
-124.074999899,47.0662450229,0
-124.164172955,46.9463821308,0
-124.714308946,48.3970731538,0
-123.93471802,48.1758269515,0
-122.749436106,48.153945155,0
-122.630281988,47.9158271874,0
-122.747308947,47.7635451054,0
-122.849299945,47.8313821949,0
-123.147926872,47.3716540828,0
-122.840626854,47.4473180259,0
-123.08416389,47.443045267,0
-122.728782091,47.7475541105,0
-122.56555492,47.9380450982,0
-122.460035978,47.7637360451,0
-122.680827043,47.6392270641,0
-122.536517995,47.5931820847,0
-122.547763995,47.2880451013,0
-122.619164064,47.4205450536,0
-122.748964037,47.1893000791,0
-122.797499951,47.3952731126,0
-123.062572946,47.1559640766,0
-122.878599893,47.0641540733,0
-122.30958199,47.4045731695,0
-122.418326958,47.6722182351,0
-122.320555074,48.0741641887,0
-122.531108986,48.2051270676,0
-122.378190885,48.2847182676,0
-122.698735818,48.4947821728,0
-122.486245854,48.4527001573,0
-122.436664047,48.5904091271,0
-122.760300059,48.9994361126,0
-114.059863919,49.0006001913,0
-95.1541729672,48.9994361126,0
-95.152790959,49.3766542783,0
-94.8177818785,49.3055452291,0
-94.6058359008,48.7244360946,0
-93.7858359872,48.5170820586,0
-92.9513179467,48.6226269837,0
-92.3598548148,48.231727205,0
-92.0393729137,48.3453361916,0
-91.4183359127,48.0411091476,0
-90.8686089591,48.2375001571,0
-90.7498638775,48.0927730196,0
-89.3566549409,47.9797182446,0
-88.3680548885,48.3122092337,0
-84.8645819603,46.9058271303,0
-84.5649999995,46.4663820505,0
-84.1253460426,46.5294362585,0
-83.9543180017,46.0704821313,0
-83.5961180391,46.1141541939,0
-83.4477727693,46.0119360462,0
-83.5977818469,45.8272180105,0
-82.5430640009,45.3558271506,0
-82.1302819228,43.5852642614,0
-82.5358268981,42.5994361044,0
-83.0869638555,42.3005451477,0
-83.1686089571,42.0461091233,0
-82.696655001,41.6838731066,0
-78.9869357892,42.8199909673,0
-79.1847178593,43.4655450351,0
-78.7247180059,43.6294360531,0
-76.8094459165,43.6333271002,0
-76.437354961,44.1020731343,0
-74.9961178866,44.983600073,0
-71.4941548744,45.0205451553,0
-71.3211089742,45.2969360664,0
-70.8765908313,45.2410270957,0
-70.2580549902,45.9090910998,0
-70.2877819128,46.2030451155,0
-70.0091728149,46.6980451145,0
-69.2360637824,47.4678912397,0
-68.8915358774,47.1890181118,0
-68.3148549023,47.3651361473,0
-67.7949998782,47.0699910631,0
-67.7945088663,45.6958271516,0
-67.4131269063,45.5854731934,0
-67.455272792,45.2630540667,0
-67.2065458495,45.1830360602,0
